"Plot Title: H03"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20157551, SEN S/N: 20150392, LBL: 03OT)","Solar Radiation, W/m² (LGR S/N: 20157551, SEN S/N: 20702163, LBL: 03PYRO)","RH, % (LGR S/N: 20157551, SEN S/N: 20150392, LBL: 03RH)","Water Content, m³/m³ (LGR S/N: 20157551, SEN S/N: 21091567, LBL: 03SM20)","Water Content, m³/m³ (LGR S/N: 20157551, SEN S/N: 21091548, LBL: 03SM40)","Water Content, m³/m³ (LGR S/N: 20157551, SEN S/N: 21091552, LBL: 03SM60)","Water Content, m³/m³ (LGR S/N: 20157551, SEN S/N: 21091551, LBL: 03SM80)","Temp, °C (LGR S/N: 20157551, SEN S/N: 21077385, LBL: 03T20)","Temp, °C (LGR S/N: 20157551, SEN S/N: 21077383, LBL: 03T40)","Temp, °C (LGR S/N: 20157551, SEN S/N: 21094114, LBL: 03T60)","Temp, °C (LGR S/N: 20157551, SEN S/N: 21094104, LBL: 03T80)","Batt, V (LGR S/N: 20157551)"
19,11/02/21 01:00:55 PM,1.317,75.6,73.900,0.1148,0.1872,0.1047,0.1009,7.544,8.841,9.361,9.928,4.363
20,11/02/21 01:10:55 PM,1.534,83.1,72.500,0.1148,0.1872,0.1047,0.1014,7.544,8.841,9.361,9.928,4.363
21,11/02/21 01:20:55 PM,1.643,83.1,71.900,0.1148,0.1872,0.1047,0.1009,7.519,8.841,9.336,9.928,4.369
22,11/02/21 01:30:55 PM,1.615,81.9,70.400,0.1148,0.1872,0.1047,0.1009,7.519,8.817,9.336,9.928,4.363
23,11/02/21 01:40:55 PM,2.101,116.9,69.700,0.1148,0.1872,0.1047,0.1009,7.519,8.817,9.336,9.928,4.363
24,11/02/21 01:50:55 PM,2.074,110.6,67.900,0.1148,0.1872,0.1047,0.1009,7.519,8.817,9.336,9.928,4.381
25,11/02/21 02:00:55 PM,1.994,94.4,67.900,0.1148,0.1872,0.1047,0.1009,7.519,8.817,9.336,9.928,4.375
26,11/02/21 02:10:55 PM,2.155,85.6,68.100,0.1148,0.1872,0.1047,0.1009,7.494,8.817,9.336,9.928,4.363
27,11/02/21 02:20:55 PM,1.994,81.9,67.200,0.1148,0.1872,0.1047,0.1009,7.494,8.817,9.336,9.928,4.363
28,11/02/21 02:30:55 PM,1.967,66.9,67.500,0.1148,0.1872,0.1047,0.1009,7.494,8.817,9.336,9.928,4.381
29,11/02/21 02:40:55 PM,2.047,58.1,67.800,0.1148,0.1872,0.1047,0.1014,7.494,8.817,9.336,9.928,4.363
30,11/02/21 02:50:55 PM,1.805,45.6,68.100,0.1148,0.1872,0.1047,0.1009,7.494,8.792,9.336,9.903,4.363
31,11/02/21 03:00:55 PM,1.913,53.1,69.300,0.1148,0.1872,0.1047,0.1009,7.469,8.792,9.336,9.903,4.387
32,11/02/21 03:10:55 PM,2.021,55.6,69.200,0.1148,0.1872,0.1047,0.1009,7.469,8.792,9.312,9.903,4.363
33,11/02/21 03:20:55 PM,2.101,49.4,69.100,0.1148,0.1872,0.1047,0.1009,7.469,8.792,9.312,9.903,4.363
34,11/02/21 03:30:55 PM,1.940,44.4,68.700,0.1148,0.1872,0.1047,0.1009,7.469,8.792,9.312,9.903,4.363
35,11/02/21 03:40:55 PM,1.913,36.9,68.900,0.1148,0.1872,0.1047,0.1009,7.469,8.792,9.312,9.903,4.363
36,11/02/21 03:50:55 PM,1.805,33.1,68.300,0.1148,0.1866,0.1047,0.1009,7.469,8.767,9.312,9.903,4.363
37,11/02/21 04:00:55 PM,1.913,36.9,68.600,0.1143,0.1866,0.1047,0.1009,7.444,8.767,9.312,9.903,4.363
38,11/02/21 04:10:55 PM,1.778,24.4,69.600,0.1143,0.1866,0.1047,0.1009,7.444,8.767,9.312,9.903,4.369
39,11/02/21 04:20:55 PM,1.805,26.9,70.400,0.1143,0.1866,0.1047,0.1009,7.444,8.767,9.312,9.903,4.363
40,11/02/21 04:30:55 PM,1.670,20.6,70.100,0.1143,0.1866,0.1042,0.1009,7.444,8.767,9.312,9.903,4.369
41,11/02/21 04:40:55 PM,1.643,20.6,70.200,0.1143,0.1866,0.1047,0.1009,7.444,8.767,9.312,9.903,4.363
42,11/02/21 04:50:55 PM,1.561,16.9,70.800,0.1148,0.1866,0.1047,0.1009,7.444,8.767,9.287,9.903,4.363
43,11/02/21 05:00:55 PM,1.453,9.4,71.500,0.1143,0.1866,0.1047,0.1009,7.444,8.767,9.287,9.903,4.363
44,11/02/21 05:10:55 PM,1.398,8.1,71.300,0.1143,0.1866,0.1047,0.1009,7.444,8.742,9.287,9.879,4.363
45,11/02/21 05:20:55 PM,1.317,6.9,72.200,0.1143,0.1866,0.1047,0.1009,7.419,8.742,9.287,9.879,4.357
46,11/02/21 05:30:55 PM,1.153,3.1,73.700,0.1143,0.1866,0.1047,0.1009,7.419,8.742,9.287,9.879,4.351
47,11/02/21 05:40:55 PM,1.044,1.9,75.200,0.1143,0.1862,0.1025,0.1009,7.419,8.742,9.287,9.879,4.351
48,11/02/21 05:50:55 PM,0.934,0.6,75.000,0.1143,0.1866,0.1025,0.1009,7.419,8.742,9.287,9.879,4.351
49,11/02/21 06:00:55 PM,0.880,0.6,74.900,0.1143,0.1866,0.1025,0.1009,7.419,8.742,9.287,9.879,4.351
50,11/02/21 06:10:55 PM,0.715,0.6,76.200,0.1143,0.1866,0.1025,0.1009,7.419,8.717,9.287,9.879,4.345
51,11/02/21 06:20:55 PM,0.715,0.6,76.500,0.1143,0.1862,0.1020,0.1009,7.419,8.717,9.287,9.879,4.345
52,11/02/21 06:30:55 PM,0.742,0.6,74.500,0.1143,0.1862,0.1020,0.1009,7.419,8.717,9.287,9.879,4.345
53,11/02/21 06:40:55 PM,0.687,0.6,74.800,0.1143,0.1862,0.1020,0.1009,7.419,8.717,9.262,9.879,4.345
54,11/02/21 06:50:55 PM,0.577,0.6,76.300,0.1143,0.1862,0.1020,0.1009,7.419,8.717,9.262,9.879,4.339
55,11/02/21 07:00:55 PM,0.495,0.6,76.900,0.1143,0.1862,0.1025,0.1009,7.419,8.717,9.262,9.879,4.363
56,11/02/21 07:10:55 PM,0.467,0.6,76.900,0.1143,0.1862,0.1020,0.1009,7.419,8.717,9.262,9.879,4.339
57,11/02/21 07:20:55 PM,0.439,0.6,77.100,0.1143,0.1862,0.1020,0.1009,7.419,8.717,9.262,9.879,4.339
58,11/02/21 07:30:55 PM,0.329,0.6,78.600,0.1143,0.1862,0.1020,0.1009,7.419,8.717,9.262,9.879,4.339
59,11/02/21 07:40:55 PM,0.301,0.6,78.300,0.1143,0.1862,0.1020,0.1009,7.419,8.693,9.262,9.854,4.339
60,11/02/21 07:50:55 PM,0.218,0.6,78.100,0.1143,0.1862,0.1020,0.1009,7.419,8.693,9.262,9.854,4.339
61,11/02/21 08:00:55 PM,0.218,0.6,78.000,0.1143,0.1862,0.1020,0.1009,7.419,8.693,9.262,9.854,4.339
62,11/02/21 08:10:55 PM,0.163,0.6,77.800,0.1143,0.1859,0.1020,0.1009,7.419,8.693,9.262,9.854,4.339
63,11/02/21 08:20:55 PM,0.135,0.6,78.100,0.1143,0.1862,0.1020,0.1009,7.419,8.693,9.238,9.854,4.339
64,11/02/21 08:30:55 PM,0.163,0.6,77.300,0.1143,0.1859,0.1020,0.1009,7.419,8.693,9.238,9.854,4.339
65,11/02/21 08:40:55 PM,0.163,0.6,77.800,0.1143,0.1859,0.1020,0.1009,7.393,8.693,9.238,9.854,4.339
66,11/02/21 08:50:55 PM,0.218,0.6,78.100,0.1143,0.1859,0.1020,0.1009,7.419,8.668,9.238,9.854,4.339
67,11/02/21 09:00:55 PM,0.246,0.6,76.700,0.1143,0.1859,0.1020,0.1009,7.419,8.668,9.238,9.854,4.339
68,11/02/21 09:10:55 PM,0.107,0.6,76.600,0.1143,0.1859,0.1020,0.1009,7.393,8.668,9.238,9.854,4.339
69,11/02/21 09:20:55 PM,0.024,0.6,76.500,0.1143,0.1859,0.1020,0.1009,7.393,8.668,9.238,9.854,4.339
70,11/02/21 09:30:55 PM,-0.004,0.6,78.700,0.1138,0.1859,0.1020,0.1009,7.393,8.668,9.238,9.854,4.339
71,11/02/21 09:40:55 PM,-0.088,0.6,77.400,0.1143,0.1859,0.1020,0.1009,7.393,8.668,9.238,9.854,4.339
72,11/02/21 09:50:55 PM,-0.143,0.6,77.200,0.1143,0.1859,0.1020,0.1009,7.393,8.668,9.238,9.854,4.333
73,11/02/21 10:00:55 PM,-0.227,0.6,79.100,0.1143,0.1859,0.1020,0.1009,7.393,8.668,9.238,9.829,4.333
74,11/02/21 10:10:55 PM,-0.367,0.6,81.400,0.1143,0.1859,0.1020,0.1009,7.393,8.668,9.238,9.829,4.333
75,11/02/21 10:20:55 PM,-0.395,0.6,81.900,0.1143,0.1859,0.1020,0.1009,7.393,8.668,9.213,9.829,4.333
76,11/02/21 10:30:55 PM,-0.479,0.6,83.000,0.1143,0.1859,0.1020,0.1009,7.393,8.668,9.213,9.829,4.333
77,11/02/21 10:40:55 PM,-0.535,0.6,82.300,0.1143,0.1859,0.1020,0.1009,7.393,8.643,9.213,9.829,4.333
78,11/02/21 10:50:55 PM,-0.591,0.6,83.000,0.1143,0.1859,0.1020,0.1009,7.393,8.643,9.213,9.829,4.333
79,11/02/21 11:00:55 PM,-0.591,0.6,82.600,0.1143,0.1859,0.1020,0.1009,7.393,8.643,9.213,9.829,4.333
80,11/02/21 11:10:55 PM,-0.648,0.6,82.900,0.1143,0.1859,0.1020,0.1009,7.393,8.643,9.213,9.829,4.333
81,11/02/21 11:20:55 PM,-0.732,0.6,82.500,0.1143,0.1859,0.1020,0.1009,7.393,8.643,9.213,9.829,4.333
82,11/02/21 11:30:55 PM,-0.760,0.6,82.900,0.1143,0.1859,0.1020,0.1009,7.393,8.643,9.213,9.829,4.333
83,11/02/21 11:40:55 PM,-0.789,0.6,83.500,0.1143,0.1859,0.1020,0.1009,7.393,8.643,9.188,9.829,4.333
84,11/02/21 11:50:55 PM,-0.817,0.6,83.200,0.1138,0.1859,0.1020,0.1009,7.393,8.643,9.188,9.829,4.333
85,11/03/21 12:00:55 AM,-0.845,0.6,83.300,0.1143,0.1859,0.1020,0.1009,7.393,8.643,9.188,9.829,4.333
86,11/03/21 12:10:55 AM,-0.845,0.6,83.000,0.1143,0.1859,0.1020,0.1009,7.393,8.618,9.188,9.829,4.333
87,11/03/21 12:20:55 AM,-0.845,0.6,83.100,0.1143,0.1859,0.1020,0.1009,7.393,8.618,9.188,9.829,4.333
88,11/03/21 12:30:55 AM,-0.817,0.6,83.200,0.1143,0.1859,0.1020,0.1009,7.368,8.618,9.188,9.829,4.327
89,11/03/21 12:40:55 AM,-0.845,0.6,82.400,0.1143,0.1859,0.1020,0.1009,7.368,8.618,9.188,9.829,4.333
90,11/03/21 12:50:55 AM,-0.845,0.6,82.300,0.1143,0.1859,0.1020,0.1009,7.368,8.618,9.188,9.805,4.327
91,11/03/21 01:00:55 AM,-0.845,0.6,82.600,0.1143,0.1859,0.1020,0.1009,7.368,8.618,9.188,9.805,4.327
92,11/03/21 01:10:55 AM,-0.789,0.6,82.000,0.1143,0.1859,0.1020,0.1009,7.368,8.618,9.188,9.805,4.327
93,11/03/21 01:20:55 AM,-0.817,0.6,82.400,0.1143,0.1859,0.1020,0.1009,7.368,8.618,9.188,9.805,4.327
94,11/03/21 01:30:55 AM,-0.817,0.6,83.000,0.1143,0.1859,0.1020,0.1009,7.368,8.618,9.188,9.805,4.321
95,11/03/21 01:40:55 AM,-0.873,0.6,83.300,0.1143,0.1859,0.1020,0.1009,7.368,8.618,9.163,9.805,4.327
96,11/03/21 01:50:55 AM,-0.817,0.6,83.700,0.1143,0.1859,0.1020,0.1009,7.368,8.618,9.163,9.805,4.321
97,11/03/21 02:00:55 AM,-0.817,0.6,84.500,0.1143,0.1859,0.1020,0.1009,7.368,8.618,9.163,9.805,4.321
98,11/03/21 02:10:55 AM,-0.817,0.6,84.200,0.1143,0.1859,0.1020,0.1009,7.368,8.593,9.163,9.805,4.321
99,11/03/21 02:20:55 AM,-0.845,0.6,85.000,0.1143,0.1859,0.1020,0.1009,7.368,8.593,9.163,9.780,4.321
100,11/03/21 02:30:55 AM,-0.817,0.6,85.100,0.1143,0.1859,0.1020,0.1009,7.368,8.593,9.163,9.805,4.321
101,11/03/21 02:40:55 AM,-0.732,0.6,84.600,0.1143,0.1859,0.1020,0.1009,7.368,8.593,9.163,9.780,4.321
102,11/03/21 02:50:55 AM,-0.704,0.6,84.600,0.1143,0.1859,0.1020,0.1009,7.368,8.593,9.163,9.780,4.321
103,11/03/21 03:00:55 AM,-0.704,0.6,86.000,0.1143,0.1859,0.1020,0.1009,7.368,8.593,9.163,9.780,4.321
104,11/03/21 03:10:55 AM,-0.732,0.6,85.300,0.1143,0.1859,0.1020,0.1009,7.343,8.593,9.163,9.780,4.321
105,11/03/21 03:20:55 AM,-0.760,0.6,85.800,0.1143,0.1859,0.1020,0.1009,7.343,8.593,9.139,9.780,4.321
106,11/03/21 03:30:55 AM,-0.760,0.6,86.000,0.1143,0.1853,0.1020,0.1009,7.343,8.593,9.139,9.780,4.339
107,11/03/21 03:40:55 AM,-0.732,0.6,86.100,0.1143,0.1853,0.1020,0.1009,7.343,8.593,9.139,9.780,4.321
108,11/03/21 03:50:55 AM,-0.732,0.6,86.300,0.1143,0.1853,0.1020,0.1009,7.343,8.568,9.139,9.780,4.321
109,11/03/21 04:00:55 AM,-0.676,0.6,86.400,0.1143,0.1853,0.1020,0.1009,7.343,8.568,9.139,9.780,4.321
110,11/03/21 04:10:55 AM,-0.648,0.6,86.200,0.1143,0.1859,0.1020,0.1009,7.343,8.568,9.139,9.780,4.321
111,11/03/21 04:20:55 AM,-0.648,0.6,86.400,0.1143,0.1853,0.1020,0.1009,7.343,8.568,9.139,9.780,4.321
112,11/03/21 04:30:55 AM,-0.648,0.6,85.400,0.1143,0.1859,0.1020,0.1009,7.343,8.568,9.139,9.780,4.321
113,11/03/21 04:40:55 AM,-0.648,0.6,85.300,0.1143,0.1853,0.1020,0.1009,7.343,8.568,9.139,9.780,4.321
114,11/03/21 04:50:55 AM,-0.620,0.6,85.500,0.1143,0.1853,0.1020,0.1009,7.343,8.568,9.139,9.756,4.321
115,11/03/21 05:00:55 AM,-0.563,0.6,84.800,0.1143,0.1853,0.1020,0.1009,7.343,8.568,9.139,9.756,4.321
116,11/03/21 05:10:55 AM,-0.563,0.6,84.100,0.1122,0.1853,0.1020,0.1009,7.318,8.568,9.139,9.756,4.321
117,11/03/21 05:20:55 AM,-0.563,0.6,83.200,0.1122,0.1859,0.1020,0.1009,7.318,8.568,9.139,9.756,4.321
118,11/03/21 05:30:55 AM,-0.648,0.6,83.800,0.1122,0.1859,0.1020,0.1009,7.318,8.568,9.139,9.756,4.345
119,11/03/21 05:40:55 AM,-0.760,0.6,84.600,0.1122,0.1853,0.1020,0.1009,7.318,8.568,9.114,9.756,4.321
120,11/03/21 05:50:55 AM,-0.873,0.6,84.400,0.1122,0.1853,0.1020,0.1009,7.318,8.543,9.114,9.756,4.321
121,11/03/21 06:00:55 AM,-1.043,0.6,84.400,0.1122,0.1853,0.1020,0.1009,7.318,8.543,9.114,9.756,4.321
122,11/03/21 06:10:55 AM,-1.242,0.6,84.700,0.1122,0.1853,0.1020,0.1009,7.318,8.543,9.114,9.756,4.321
123,11/03/21 06:20:55 AM,-1.527,0.6,85.900,0.1122,0.1859,0.1025,0.1009,7.318,8.543,9.114,9.756,4.321
124,11/03/21 06:30:55 AM,-1.842,0.6,86.400,0.1122,0.1859,0.1025,0.1009,7.318,8.543,9.114,9.756,4.321
125,11/03/21 06:40:55 AM,-2.073,0.6,86.900,0.1122,0.1853,0.1020,0.1009,7.318,8.543,9.114,9.756,4.321
126,11/03/21 06:50:55 AM,-2.276,0.6,87.400,0.1122,0.1859,0.1020,0.1009,7.318,8.543,9.114,9.756,4.321
127,11/03/21 07:00:55 AM,-2.450,0.6,87.600,0.1122,0.1859,0.1020,0.1009,7.293,8.543,9.114,9.756,4.321
128,11/03/21 07:10:55 AM,-2.683,0.6,87.600,0.1122,0.1853,0.1020,0.1009,7.293,8.543,9.114,9.731,4.321
129,11/03/21 07:20:55 AM,-2.859,0.6,88.100,0.1122,0.1859,0.1020,0.1009,7.293,8.543,9.114,9.731,4.321
130,11/03/21 07:30:55 AM,-3.006,0.6,88.600,0.1122,0.1853,0.1020,0.1009,7.293,8.519,9.089,9.731,4.321
131,11/03/21 07:40:55 AM,-3.065,0.6,89.000,0.1122,0.1859,0.1020,0.1009,7.293,8.519,9.114,9.731,4.321
132,11/03/21 07:50:55 AM,-3.153,0.6,88.400,0.1122,0.1859,0.1020,0.1009,7.293,8.519,9.089,9.731,4.321
133,11/03/21 08:00:55 AM,-3.212,0.6,88.600,0.1122,0.1853,0.1020,0.1009,7.293,8.519,9.089,9.731,4.321
134,11/03/21 08:10:55 AM,-3.242,0.6,89.200,0.1122,0.1853,0.1020,0.1009,7.293,8.519,9.089,9.731,4.321
135,11/03/21 08:20:55 AM,-3.271,1.9,89.500,0.1122,0.1853,0.1020,0.1009,7.293,8.519,9.089,9.731,4.321
136,11/03/21 08:30:55 AM,-3.212,3.1,89.400,0.1122,0.1853,0.1020,0.1009,7.268,8.519,9.089,9.731,4.321
137,11/03/21 08:40:55 AM,-3.212,6.9,89.600,0.1122,0.1859,0.1020,0.1009,7.268,8.519,9.089,9.731,4.321
138,11/03/21 08:50:55 AM,-3.035,8.1,89.400,0.1122,0.1853,0.1020,0.1009,7.268,8.519,9.089,9.731,4.333
139,11/03/21 09:00:55 AM,-2.888,10.6,89.400,0.1122,0.1859,0.1020,0.1009,7.268,8.519,9.089,9.731,4.339
140,11/03/21 09:10:55 AM,-2.742,13.1,89.500,0.1122,0.1853,0.1020,0.1009,7.268,8.519,9.089,9.731,4.351
141,11/03/21 09:20:55 AM,-2.334,15.6,89.700,0.1122,0.1853,0.1020,0.1009,7.268,8.519,9.089,9.731,4.369
142,11/03/21 09:30:55 AM,-2.044,15.6,88.800,0.1122,0.1853,0.1020,0.1009,7.268,8.519,9.089,9.731,4.369
143,11/03/21 09:40:55 AM,-1.441,18.1,87.000,0.1122,0.1853,0.1020,0.1009,7.268,8.494,9.064,9.731,4.363
144,11/03/21 09:50:55 AM,-0.732,19.4,83.100,0.1122,0.1859,0.1020,0.1009,7.268,8.494,9.064,9.706,4.381
145,11/03/21 10:00:55 AM,-0.451,20.6,81.000,0.1122,0.1859,0.1020,0.1009,7.268,8.494,9.064,9.706,4.363
146,11/03/21 10:10:55 AM,0.329,21.9,78.400,0.1122,0.1853,0.1020,0.1009,7.242,8.494,9.064,9.706,4.363
147,11/03/21 10:20:55 AM,0.715,24.4,76.500,0.1122,0.1853,0.1020,0.1009,7.242,8.494,9.064,9.706,4.375
148,11/03/21 10:30:55 AM,1.044,26.9,74.200,0.1122,0.1853,0.1020,0.1009,7.242,8.494,9.064,9.706,4.363
149,11/03/21 10:40:55 AM,1.126,29.4,72.400,0.1122,0.1853,0.1020,0.1009,7.242,8.494,9.064,9.706,4.363
150,11/03/21 10:50:55 AM,1.398,33.1,72.300,0.1122,0.1859,0.1020,0.1009,7.242,8.494,9.064,9.706,4.363
151,11/03/21 11:00:55 AM,1.588,43.1,70.200,0.1122,0.1853,0.1020,0.1009,7.242,8.494,9.040,9.706,4.369
152,11/03/21 11:10:55 AM,1.534,41.9,69.500,0.1122,0.1853,0.1020,0.1009,7.242,8.494,9.040,9.706,4.363
153,11/03/21 11:20:55 AM,1.670,60.6,70.700,0.1122,0.1853,0.1025,0.1009,7.217,8.494,9.040,9.682,4.393
154,11/03/21 11:30:55 AM,1.805,70.6,68.100,0.1122,0.1853,0.1020,0.1009,7.217,8.494,9.040,9.682,4.363
155,11/03/21 11:40:55 AM,2.128,54.4,68.000,0.1122,0.1853,0.1020,0.1009,7.217,8.469,9.040,9.682,4.363
156,11/03/21 11:50:55 AM,2.316,173.1,67.500,0.1122,0.1859,0.1020,0.1014,7.217,8.469,9.040,9.682,4.363
157,11/03/21 12:00:55 PM,2.396,78.1,65.600,0.1122,0.1853,0.1025,0.1009,7.217,8.469,9.040,9.682,4.363
158,11/03/21 12:10:55 PM,2.316,46.9,65.300,0.1122,0.1853,0.1025,0.1009,7.217,8.469,9.040,9.682,4.363
159,11/03/21 12:20:55 PM,2.956,114.4,64.600,0.1122,0.1853,0.1020,0.1009,7.217,8.469,9.040,9.682,4.363
160,11/03/21 12:30:55 PM,3.696,236.9,61.900,0.1117,0.1853,0.1025,0.1009,7.217,8.469,9.040,9.682,4.393
161,11/03/21 12:40:55 PM,3.801,366.9,60.100,0.1117,0.1853,0.1025,0.1009,7.217,8.469,9.040,9.682,4.381
162,11/03/21 12:50:55 PM,4.063,189.4,58.700,0.1117,0.1859,0.1025,0.1014,7.217,8.469,9.040,9.682,4.369
163,11/03/21 01:00:55 PM,3.696,125.6,59.000,0.1117,0.1853,0.1025,0.1009,7.217,8.469,9.040,9.682,4.363
164,11/03/21 01:10:55 PM,3.512,151.9,59.000,0.1117,0.1853,0.1020,0.1009,7.192,8.469,9.040,9.682,4.363
165,11/03/21 01:20:55 PM,4.141,209.4,58.600,0.1117,0.1853,0.1025,0.1014,7.192,8.469,9.015,9.682,4.393
166,11/03/21 01:30:55 PM,3.643,46.9,58.800,0.1117,0.1853,0.1025,0.1009,7.192,8.469,9.015,9.682,4.381
167,11/03/21 01:40:55 PM,3.827,46.9,58.400,0.1117,0.1859,0.1025,0.1014,7.192,8.469,9.015,9.657,4.375
168,11/03/21 01:50:55 PM,4.115,44.4,57.800,0.1117,0.1853,0.1020,0.1009,7.192,8.444,9.015,9.682,4.363
169,11/03/21 02:00:55 PM,3.801,105.6,57.600,0.1112,0.1859,0.1025,0.1009,7.192,8.444,9.015,9.657,4.363
170,11/03/21 02:10:55 PM,3.906,81.9,57.800,0.1112,0.1859,0.1025,0.1009,7.167,8.444,9.015,9.657,4.363
171,11/03/21 02:20:55 PM,3.749,46.9,57.700,0.1112,0.1853,0.1025,0.1009,7.167,8.444,9.015,9.657,4.363
172,11/03/21 02:30:55 PM,3.827,89.4,57.400,0.1112,0.1853,0.1025,0.1009,7.167,8.444,9.015,9.657,4.357
173,11/03/21 02:40:55 PM,3.854,95.6,58.000,0.1112,0.1859,0.1025,0.1009,7.167,8.444,9.015,9.657,4.363
174,11/03/21 02:50:55 PM,3.906,38.1,57.900,0.1112,0.1853,0.1025,0.1009,7.167,8.444,9.015,9.657,4.363
175,11/03/21 03:00:55 PM,3.801,38.1,58.600,0.1112,0.1853,0.1025,0.1014,7.167,8.444,9.015,9.657,4.369
176,11/03/21 03:10:55 PM,3.749,39.4,56.900,0.1107,0.1853,0.1025,0.1009,7.167,8.444,8.990,9.657,4.363
177,11/03/21 03:20:55 PM,3.775,40.6,58.500,0.1107,0.1853,0.1025,0.1014,7.167,8.419,8.990,9.657,4.363
178,11/03/21 03:30:55 PM,3.827,41.9,58.100,0.1112,0.1853,0.1025,0.1009,7.142,8.419,8.990,9.657,4.363
179,11/03/21 03:40:55 PM,3.801,48.1,57.500,0.1107,0.1853,0.1025,0.1014,7.142,8.419,8.990,9.657,4.363
180,11/03/21 03:50:55 PM,3.775,31.9,57.100,0.1107,0.1853,0.1025,0.1009,7.142,8.419,8.990,9.657,4.363
181,11/03/21 04:00:55 PM,3.617,29.4,58.600,0.1107,0.1859,0.1025,0.1009,7.142,8.419,8.990,9.632,4.369
182,11/03/21 04:10:55 PM,3.591,26.9,59.300,0.1112,0.1853,0.1025,0.1009,7.142,8.419,8.990,9.632,4.363
183,11/03/21 04:20:55 PM,3.274,24.4,59.400,0.1107,0.1853,0.1025,0.1009,7.142,8.419,8.990,9.632,4.363
184,11/03/21 04:30:55 PM,3.221,21.9,61.200,0.1107,0.1853,0.1025,0.1009,7.142,8.419,8.990,9.632,4.369
185,11/03/21 04:40:55 PM,3.301,20.6,60.700,0.1107,0.1853,0.1025,0.1014,7.142,8.419,8.990,9.632,4.363
186,11/03/21 04:50:55 PM,2.983,18.1,60.200,0.1107,0.1853,0.1025,0.1009,7.142,8.419,8.990,9.632,4.363
